accessContext,technicalComplexity,has_accepted_answer,date_created,technicalDomain,rootCauseCategory,summary,title,causedByOutdatedStack,isDocumentationGap,topic_id
client,3,False,2024-07-26 18:44:25.358000+00:00,deployment,incorrect_configuration,"The user is having an issue with Weaviate when using the text2vec-azure-openai module, receiving an error about missing module presence. However, the client output shows that the module is present under a different name 'text2vec-openai'. The solution involves updating the module reference in the configuration.","vectorizer: no module with name \""text2vec-azure-openai\"" present",False,False,3188
rest_api,4,False,2025-01-08 14:38:08.579000+00:00,ingestion,bug_or_limit,"User was having trouble creating a Weaviate class due to an invalid class name starting with a number and containing special characters, which was resolved by prefixing the class name with 'collection_'",Unable to create class with GUIDs,False,False,9634
ts_client,5,False,2024-12-16 19:54:05.450000+00:00,ingestion,bug_or_limit,"The issue was caused by bad data in the Weaviate collection, which was successfully resolved by downgrading the Weaviate client version.",Delete object with id array failed,False,False,9265
python_client,3,True,2024-01-28 00:58:50.015000+00:00,queries,incorrect_configuration,"The issue was caused by an incorrect configuration where the GRPC service was not being accessed correctly due to the wrong host address being used. To resolve this, the correct host address should be used in the connect_to_custom function, and the grpc_secure parameter should be False.",WeaviateQueryError: Query call with protocol GRPC search failed with message Socket closed,False,False,1311
other,3,True,2025-01-09 03:53:31.076000+00:00,ingestion,conceptual_misunderstanding,"A user asked about updating a vectorizer model in a service while it's operational, and was informed that they must re-vectorize all data using the new model by creating a new collection with the desired config and copying the data over.",Can vectorizer embedding model be changed while in service?,False,False,9642
python_client,4,False,2024-12-16 07:13:05.772000+00:00,ingestion,performance,User getting timeout error on batch data insertion; solution involves either re-indexing entire collection via batch or leveraging batch process with deterministic IDs.,Getting timeout error on the batch insertion of the data,False,False,9247
python_client,3,False,2024-09-13 13:44:18.848000+00:00,integration,bug_or_limit,A vector database requires an additional non-array text property to enable vectorization.,"Message': ""module 'text2vec-transformers': invalid combination of properties",False,False,4147
ts_client,3,False,2025-03-12 11:34:58.605000+00:00,integration,incorrect_usage,"A user was experiencing issues with a Weaviate query, which was resolved by switching from `query` method on the client to `collection.query` method, and adjusting syntax for v3 TypeScript client compatibility.",[Question] Query weaviate,True,False,18899
ts_client,5,True,2024-09-17 08:40:12.164000+00:00,server_setup,conceptual_misunderstanding,"Weaviate client version v3 requires GRPC to function properly, and there isn't a fallback option to HTTP; users should use the older v2 TypeScript client if they don't want to use GRPC.",Connect to Weaviate instance WITHOUT grpc,True,False,4180
rest_api,3,False,2024-12-11 18:13:28.886000+00:00,queries,performance,"The user questioned whether checking if an email already exists in Weaviate before adding it to prevent duplicates is an expensive operation, especially when performing sequential queries for thousands of emails.",How expensive is the filter by property for a string operation?,False,False,9195
python_client,4,False,2024-11-11 10:33:20.101000+00:00,queries,conceptual_misunderstanding,"The user is experiencing issues with deleting data using a Where filter in Weaviate due to tokenization of property names causing unwanted deletions. To resolve the issue, they were advised to change the tokenization type from 'whitespace' to 'field'. However, the user had already used 'whitespace', so a different solution was needed.",Issues facing while performing CRUD operations,False,False,7532
other,4,False,2024-12-26 11:21:59.346000+00:00,queries,data_modeling,"The user asks for guidance on designing an efficient schema in Weaviate for handling complex relationships between 'Products,' 'Customers,' and 'Orders.' They seek strategies and potential pitfalls in structuring these relationships, especially for querying purposes.",Guidance on Schema Design for Complex Data Relationships,False,False,9454
python_client,5,False,2024-09-25 08:31:50.321000+00:00,queries,conceptual_misunderstanding,"The user wants to fetch search results for mis-spelled words using Python V3, and Mohamed_Shahin suggests using Weaviate's text-spellcheck module for handling such cases.",Python V3 query for getting results of mis-spelled words search,False,False,4304
llm_framework,4,True,2025-03-31 08:31:22.089000+00:00,ingestion,bug_or_limit,"The user encountered an 'AttributeError: ‘coroutine’ object has no attribute ‘multi_tenancy_config’’ while using async Weaviate client, suggesting that they need to ensure all methods are properly awaited.",Async insert question,True,False,20424
llm_framework,5,False,2024-09-10 02:48:58.050000+00:00,deployment,bug_or_limit,"User facing issues connecting to self-hosted Weaviate cluster through Verba 2.0 due to breaking changes, resolved by updating connection method to 'Docker' with specific Weaviate instance details (host, port 8080, and gRPC port 50051)",Unable to connect to self-hosted weaviate clusters through verba 2.0 version,False,False,4050
rest_api,4,False,2025-03-11 09:08:36.901000+00:00,server_setup,bug_or_limit,"The issue was resolved by removing the `RAFT_JOIN` and `RAFT_BOOTSTRAP_EXPECT` environment variables from the Weaviate container in the Docker Compose file, which were causing Weaviate to attempt to join a cluster even though it was running as a standalone instance. The corrected Docker Compose configuration uses a local folder instead of AWS EFS as the volume.",How can I force weaviate to run(recognize?) as a single node?,False,False,18417
rest_api,4,False,2023-10-01 12:49:48.451000+00:00,sync_issues,bug_or_limit,"The user Dharanish experiences a schema synchronization error due to a mismatch in class counts between nodes in the cluster when using a specific version, which is resolved by upgrading to the latest version and possibly re-indexing.",Schema Sync Error,True,False,759
python_client,5,False,2024-11-07 11:34:27.157000+00:00,ingestion,conceptual_misunderstanding,"The user had an issue with importing custom vectors into Weaviate Cloud, which was resolved by switching to batch import for better performance. However, no specific error logs were mentioned.",Issue with bring your own vectors,False,False,7487
rest_api,3,False,2024-07-17 01:47:11.023000+00:00,queries,bug_or_limit,"The issue is a limitation of the current design of Weaviate's relativeScoreFusion algorithm where docs without a BM25 score are affected when normalizing scores from [worst_score, best_score] to [0, 1], though a potential fix could involve assuming a value of 0 for the missing BM25 scores before final normalization.",Possible bug with relativeScoreFusion,False,False,3064
